datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/9/2022 5:00:00 AM,2/9/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.89,42.330000,-0.310000,1.750000,True,1
2/9/2022 6:00:00 AM,2/9/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.38,42.310000,0.560000,1.370000,True,1
2/9/2022 7:00:00 AM,2/9/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.85,41.250000,0.470000,0.930000,True,1
2/9/2022 8:00:00 AM,2/9/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.02,42.520000,1.290000,1.210000,True,1
2/9/2022 9:00:00 AM,2/9/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.91,43.280000,-0.190000,1.560000,True,1
2/9/2022 10:00:00 AM,2/9/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.25,47.270000,-1.860000,1.880000,True,1
2/9/2022 11:00:00 AM,2/9/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,64.10,66.050000,0.260000,1.690000,True,1
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,66.96,61.190000,-6.330000,0.560000,True,1
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,48.21,41.690000,-7.050000,0.530000,True,1
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.39,41.540000,-0.450000,0.600000,True,1
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.47,39.380000,-0.650000,0.560000,True,1
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.28,39.800000,-0.300000,0.820000,True,1
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.60,38.040000,-0.280000,0.720000,True,1
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,36.45,36.960000,-0.360000,0.870000,True,1
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,34.95,35.660000,-0.360000,1.070000,True,1
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.33,36.030000,-0.400000,1.100000,True,1
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.51,40.040000,-0.610000,2.140000,True,1
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.16,40.710000,-4.650000,2.200000,True,1
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.60,44.150000,-6.440000,2.990000,True,1
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,45.77,40.640000,-7.480000,2.350000,True,1
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.94,39.630000,-5.630000,2.320000,True,1
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.51,38.300000,-4.340000,2.130000,True,1
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.26,41.310000,-0.330000,2.380000,True,1
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.74,40.720000,-0.530000,2.510000,True,1
2/9/2022 5:00:00 AM,2/9/2022 12:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,40.89,42.330000,-0.310000,1.750000,True,1
2/9/2022 6:00:00 AM,2/9/2022 1:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,40.38,42.310000,0.560000,1.370000,True,1
2/9/2022 7:00:00 AM,2/9/2022 2:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,39.85,41.250000,0.470000,0.930000,True,1
2/9/2022 8:00:00 AM,2/9/2022 3:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,40.02,42.520000,1.290000,1.210000,True,1
2/9/2022 9:00:00 AM,2/9/2022 4:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,41.91,43.280000,-0.190000,1.560000,True,1
2/9/2022 10:00:00 AM,2/9/2022 5:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,47.25,47.270000,-1.860000,1.880000,True,1
2/9/2022 11:00:00 AM,2/9/2022 6:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,64.10,66.050000,0.260000,1.690000,True,1
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,66.96,61.190000,-6.330000,0.560000,True,1
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,48.21,41.690000,-7.050000,0.530000,True,1
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,41.39,41.540000,-0.450000,0.600000,True,1
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,39.47,39.380000,-0.650000,0.560000,True,1
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,39.28,39.800000,-0.300000,0.820000,True,1
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.60,38.040000,-0.280000,0.720000,True,1
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,36.45,36.960000,-0.360000,0.870000,True,1
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,34.95,35.660000,-0.360000,1.070000,True,1
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,35.33,36.030000,-0.400000,1.100000,True,1
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,38.51,40.040000,-0.610000,2.140000,True,1
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,43.16,40.710000,-4.650000,2.200000,True,1
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,47.60,44.150000,-6.440000,2.990000,True,1
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,45.77,40.640000,-7.480000,2.350000,True,1
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,42.94,39.630000,-5.630000,2.320000,True,1
2/10/2022 2:00:00 AM,2/9/2022 9:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,40.51,38.300000,-4.340000,2.130000,True,1
2/10/2022 3:00:00 AM,2/9/2022 10:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,39.26,41.310000,-0.330000,2.380000,True,1
2/10/2022 4:00:00 AM,2/9/2022 11:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,38.74,40.720000,-0.530000,2.510000,True,1
2/9/2022 5:00:00 AM,2/9/2022 12:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,40.89,40.170000,-2.830000,2.110000,True,1
2/9/2022 6:00:00 AM,2/9/2022 1:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,40.38,40.210000,-1.880000,1.710000,True,1
2/9/2022 7:00:00 AM,2/9/2022 2:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,39.85,40.060000,-1.210000,1.420000,True,1
2/9/2022 8:00:00 AM,2/9/2022 3:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,40.02,40.890000,-0.700000,1.570000,True,1
2/9/2022 9:00:00 AM,2/9/2022 4:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,41.91,41.210000,-2.420000,1.720000,True,1
2/9/2022 10:00:00 AM,2/9/2022 5:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,47.25,45.050000,-4.490000,2.290000,True,1
2/9/2022 11:00:00 AM,2/9/2022 6:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,64.10,53.100000,-13.320000,2.320000,True,1
2/9/2022 12:00:00 PM,2/9/2022 7:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,66.96,65.130000,-1.920000,0.090000,True,1
2/9/2022 1:00:00 PM,2/9/2022 8:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,48.21,41.910000,-7.050000,0.750000,True,1
2/9/2022 2:00:00 PM,2/9/2022 9:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,41.39,41.200000,-0.850000,0.660000,True,1
2/9/2022 3:00:00 PM,2/9/2022 10:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,39.47,38.700000,-1.490000,0.720000,True,1
2/9/2022 4:00:00 PM,2/9/2022 11:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,39.28,39.280000,-0.900000,0.900000,True,1
2/9/2022 5:00:00 PM,2/9/2022 12:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,37.60,37.470000,-0.840000,0.710000,True,1
2/9/2022 6:00:00 PM,2/9/2022 1:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,36.45,36.450000,-0.960000,0.960000,True,1
2/9/2022 7:00:00 PM,2/9/2022 2:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,34.95,35.410000,-0.840000,1.300000,True,1
2/9/2022 8:00:00 PM,2/9/2022 3:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,35.33,35.620000,-0.940000,1.230000,True,1
2/9/2022 9:00:00 PM,2/9/2022 4:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,38.51,39.330000,-1.830000,2.650000,True,1
2/9/2022 10:00:00 PM,2/9/2022 5:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,43.16,40.660000,-5.370000,2.870000,True,1
2/9/2022 11:00:00 PM,2/9/2022 6:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,47.60,44.310000,-7.060000,3.770000,True,1
2/10/2022 12:00:00 AM,2/9/2022 7:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,45.77,41.020000,-7.990000,3.240000,True,1
2/10/2022 1:00:00 AM,2/9/2022 8:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,42.94,40.220000,-5.970000,3.250000,True,1
