datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/20/2022 5:00:00 AM,2/20/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,52.58,54.410000,0.790000,1.040000,True,1
2/20/2022 6:00:00 AM,2/20/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,52.79,53.290000,-1.030000,1.530000,True,1
2/20/2022 7:00:00 AM,2/20/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,51.18,51.840000,-0.810000,1.470000,True,1
2/20/2022 8:00:00 AM,2/20/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,48.28,50.100000,-0.450000,2.270000,True,1
2/20/2022 9:00:00 AM,2/20/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.66,51.500000,1.510000,2.330000,True,1
2/20/2022 10:00:00 AM,2/20/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,56.57,62.530000,2.960000,3.000000,True,1
2/20/2022 11:00:00 AM,2/20/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,66.78,89.520000,19.130000,3.610000,True,1
2/20/2022 12:00:00 PM,2/20/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,66.59,91.770000,21.130000,4.050000,True,1
2/20/2022 1:00:00 PM,2/20/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,51.02,59.470000,5.540000,2.910000,True,1
2/20/2022 2:00:00 PM,2/20/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.07,45.380000,-0.590000,2.900000,True,1
2/20/2022 3:00:00 PM,2/20/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.43,43.080000,2.310000,2.340000,True,1
2/20/2022 4:00:00 PM,2/20/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,36.44,41.160000,2.430000,2.290000,True,1
2/20/2022 5:00:00 PM,2/20/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,34.02,37.690000,1.700000,1.970000,True,1
2/20/2022 6:00:00 PM,2/20/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,32.51,34.080000,-0.390000,1.960000,True,1
2/20/2022 7:00:00 PM,2/20/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.38,33.150000,-0.040000,1.810000,True,1
2/20/2022 8:00:00 PM,2/20/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.65,33.760000,0.320000,1.790000,True,1
2/20/2022 9:00:00 PM,2/20/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.45,37.520000,0.200000,1.870000,True,1
2/20/2022 10:00:00 PM,2/20/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.90,48.810000,3.020000,1.890000,True,1
2/20/2022 11:00:00 PM,2/20/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,51.96,57.950000,3.350000,2.640000,True,1
2/21/2022 12:00:00 AM,2/20/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,46.45,53.020000,3.770000,2.800000,True,1
2/21/2022 1:00:00 AM,2/20/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.67,47.730000,2.000000,2.060000,True,1
2/21/2022 2:00:00 AM,2/20/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.10,43.560000,-0.180000,1.640000,True,1
