datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/25/2022 5:00:00 AM,2/25/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.89,42.160000,-4.650000,2.920000,True,1
2/25/2022 6:00:00 AM,2/25/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.84,37.690000,-5.290000,2.140000,True,1
2/25/2022 7:00:00 AM,2/25/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.93,36.420000,-5.590000,2.080000,True,1
2/25/2022 8:00:00 AM,2/25/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.55,35.790000,-5.950000,2.190000,True,1
2/25/2022 9:00:00 AM,2/25/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.19,36.840000,-5.860000,2.510000,True,1
2/25/2022 10:00:00 AM,2/25/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,44.86,35.970000,-11.390000,2.500000,True,1
2/25/2022 11:00:00 AM,2/25/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,64.87,44.720000,-21.560000,1.410000,True,1
2/25/2022 12:00:00 PM,2/25/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,65.35,47.940000,-18.860000,1.450000,True,1
2/25/2022 1:00:00 PM,2/25/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,60.39,48.540000,-12.350000,0.500000,True,1
2/25/2022 2:00:00 PM,2/25/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,56.81,48.090000,-8.990000,0.270000,True,1
2/25/2022 3:00:00 PM,2/25/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,58.07,49.500000,-8.510000,-0.060000,True,1
2/25/2022 4:00:00 PM,2/25/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,52.95,51.600000,-1.190000,-0.160000,True,1
2/25/2022 5:00:00 PM,2/25/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,49.21,48.630000,-0.330000,-0.250000,True,1
2/25/2022 6:00:00 PM,2/25/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.03,46.450000,-0.390000,-0.190000,True,1
2/25/2022 7:00:00 PM,2/25/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,44.08,43.600000,-0.370000,-0.110000,True,1
2/25/2022 8:00:00 PM,2/25/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,44.85,44.560000,-0.190000,-0.100000,True,1
2/25/2022 9:00:00 PM,2/25/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,45.52,44.720000,-0.650000,-0.150000,True,1
