datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,27.46,28.390000,-0.600000,1.530000,True,1
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,26.61,28.100000,0.140000,1.350000,True,1
2/12/2022 7:00:00 AM,2/12/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,25.97,27.190000,0.030000,1.190000,True,1
2/12/2022 8:00:00 AM,2/12/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,25.42,26.410000,-0.060000,1.050000,True,1
2/12/2022 9:00:00 AM,2/12/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,26.00,26.820000,-0.210000,1.030000,True,1
2/12/2022 10:00:00 AM,2/12/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,27.08,27.800000,-0.300000,1.020000,True,1
2/12/2022 11:00:00 AM,2/12/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,29.76,30.450000,-0.590000,1.280000,True,1
2/12/2022 12:00:00 PM,2/12/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.87,32.440000,-0.910000,1.480000,True,1
2/12/2022 1:00:00 PM,2/12/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.96,29.840000,-2.630000,1.510000,True,1
2/12/2022 2:00:00 PM,2/12/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.85,32.160000,-1.260000,1.570000,True,1
2/12/2022 3:00:00 PM,2/12/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.63,39.140000,-0.730000,2.240000,True,1
2/12/2022 4:00:00 PM,2/12/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.98,38.080000,-0.110000,2.210000,True,1
2/12/2022 5:00:00 PM,2/12/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.23,37.640000,-0.140000,2.550000,True,1
2/12/2022 6:00:00 PM,2/12/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,34.32,36.590000,-0.170000,2.440000,True,1
2/12/2022 7:00:00 PM,2/12/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,33.81,36.110000,-0.080000,2.380000,True,1
2/12/2022 8:00:00 PM,2/12/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,33.84,36.270000,-0.050000,2.480000,True,1
2/12/2022 9:00:00 PM,2/12/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,36.49,38.340000,-0.670000,2.520000,True,1
2/12/2022 10:00:00 PM,2/12/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.43,44.110000,-1.270000,2.950000,True,1
2/12/2022 11:00:00 PM,2/12/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,46.05,47.890000,-1.570000,3.410000,True,1
2/13/2022 12:00:00 AM,2/12/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.61,44.340000,-2.110000,2.840000,True,1
2/13/2022 1:00:00 AM,2/12/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.84,42.220000,-2.440000,2.820000,True,1
2/13/2022 2:00:00 AM,2/12/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.47,43.060000,-1.620000,3.210000,True,1
2/13/2022 3:00:00 AM,2/12/2022 10:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.57,44.430000,-0.380000,3.240000,True,1
2/13/2022 4:00:00 AM,2/12/2022 11:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.91,43.260000,-0.630000,2.980000,True,1
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,27.46,28.390000,-0.600000,1.530000,True,1
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,26.61,28.100000,0.140000,1.350000,True,1
2/12/2022 7:00:00 AM,2/12/2022 2:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,25.97,27.190000,0.030000,1.190000,True,1
2/12/2022 8:00:00 AM,2/12/2022 3:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,25.42,26.410000,-0.060000,1.050000,True,1
2/12/2022 9:00:00 AM,2/12/2022 4:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,26.00,26.820000,-0.210000,1.030000,True,1
2/12/2022 10:00:00 AM,2/12/2022 5:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,27.08,27.800000,-0.300000,1.020000,True,1
2/12/2022 11:00:00 AM,2/12/2022 6:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,29.76,30.450000,-0.590000,1.280000,True,1
2/12/2022 12:00:00 PM,2/12/2022 7:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.87,32.440000,-0.910000,1.480000,True,1
2/12/2022 1:00:00 PM,2/12/2022 8:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.96,29.840000,-2.630000,1.510000,True,1
2/12/2022 2:00:00 PM,2/12/2022 9:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.85,32.160000,-1.260000,1.570000,True,1
2/12/2022 3:00:00 PM,2/12/2022 10:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.63,39.140000,-0.730000,2.240000,True,1
2/12/2022 4:00:00 PM,2/12/2022 11:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,35.98,38.080000,-0.110000,2.210000,True,1
2/12/2022 5:00:00 PM,2/12/2022 12:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,35.23,37.640000,-0.140000,2.550000,True,1
2/12/2022 6:00:00 PM,2/12/2022 1:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,34.32,36.590000,-0.170000,2.440000,True,1
2/12/2022 7:00:00 PM,2/12/2022 2:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,33.81,36.110000,-0.080000,2.380000,True,1
2/12/2022 8:00:00 PM,2/12/2022 3:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,33.84,36.270000,-0.050000,2.480000,True,1
2/12/2022 9:00:00 PM,2/12/2022 4:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,36.49,38.340000,-0.670000,2.520000,True,1
2/12/2022 10:00:00 PM,2/12/2022 5:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,42.43,44.110000,-1.270000,2.950000,True,1
2/12/2022 11:00:00 PM,2/12/2022 6:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,46.05,47.890000,-1.570000,3.410000,True,1
2/13/2022 12:00:00 AM,2/12/2022 7:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,43.61,44.340000,-2.110000,2.840000,True,1
2/13/2022 1:00:00 AM,2/12/2022 8:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,41.84,42.220000,-2.440000,2.820000,True,1
2/13/2022 2:00:00 AM,2/12/2022 9:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,41.47,43.060000,-1.620000,3.210000,True,1
2/13/2022 3:00:00 AM,2/12/2022 10:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,41.57,44.430000,-0.380000,3.240000,True,1
2/13/2022 4:00:00 AM,2/12/2022 11:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,40.91,43.260000,-0.630000,2.980000,True,1
2/12/2022 5:00:00 AM,2/12/2022 12:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,27.46,27.720000,-1.260000,1.520000,True,1
2/12/2022 6:00:00 AM,2/12/2022 1:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,26.61,28.090000,0.120000,1.360000,True,1
2/12/2022 7:00:00 AM,2/12/2022 2:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,25.97,27.120000,-0.050000,1.200000,True,1
2/12/2022 8:00:00 AM,2/12/2022 3:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,25.42,26.180000,-0.290000,1.050000,True,1
2/12/2022 9:00:00 AM,2/12/2022 4:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,26.00,26.500000,-0.550000,1.050000,True,1
2/12/2022 10:00:00 AM,2/12/2022 5:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,27.08,27.570000,-0.590000,1.080000,True,1
2/12/2022 11:00:00 AM,2/12/2022 6:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,29.76,30.050000,-1.030000,1.320000,True,1
2/12/2022 12:00:00 PM,2/12/2022 7:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.87,32.020000,-1.410000,1.560000,True,1
2/12/2022 1:00:00 PM,2/12/2022 8:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.96,28.560000,-4.060000,1.660000,True,1
2/12/2022 2:00:00 PM,2/12/2022 9:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.85,31.370000,-2.220000,1.740000,True,1
2/12/2022 3:00:00 PM,2/12/2022 10:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,37.63,38.100000,-1.980000,2.450000,True,1
2/12/2022 4:00:00 PM,2/12/2022 11:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,35.98,37.180000,-1.160000,2.360000,True,1
2/12/2022 5:00:00 PM,2/12/2022 12:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,35.23,36.990000,-1.170000,2.930000,True,1
