datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/7/2022 5:00:00 AM,2/7/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,61.44,64.510000,-0.020000,3.090000,True,1
2/7/2022 6:00:00 AM,2/7/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,58.38,63.420000,2.190000,2.850000,True,1
2/7/2022 7:00:00 AM,2/7/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,57.18,62.420000,2.090000,3.150000,True,1
2/7/2022 8:00:00 AM,2/7/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,59.46,64.050000,1.260000,3.330000,True,1
2/7/2022 9:00:00 AM,2/7/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,61.80,65.990000,0.700000,3.490000,True,1
2/7/2022 10:00:00 AM,2/7/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,71.65,75.220000,-1.090000,4.660000,True,1
2/7/2022 11:00:00 AM,2/7/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,95.94,111.200000,9.350000,5.910000,True,1
2/7/2022 12:00:00 PM,2/7/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,106.54,121.740000,9.680000,5.520000,True,1
2/7/2022 1:00:00 PM,2/7/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,89.32,106.250000,12.310000,4.620000,True,1
2/7/2022 2:00:00 PM,2/7/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,78.26,84.040000,0.670000,5.110000,True,1
2/7/2022 3:00:00 PM,2/7/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,74.98,79.980000,-0.440000,5.440000,True,1
2/7/2022 4:00:00 PM,2/7/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,67.12,70.790000,-0.940000,4.610000,True,1
2/7/2022 5:00:00 PM,2/7/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,63.11,66.820000,-0.910000,4.620000,True,1
2/7/2022 6:00:00 PM,2/7/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,61.81,65.840000,-0.740000,4.770000,True,1
2/7/2022 7:00:00 PM,2/7/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,60.06,63.900000,-0.660000,4.500000,True,1
2/7/2022 8:00:00 PM,2/7/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,60.68,63.610000,-1.620000,4.550000,True,1
2/7/2022 9:00:00 PM,2/7/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,61.40,64.610000,-0.990000,4.200000,True,1
2/7/2022 10:00:00 PM,2/7/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,77.57,83.190000,1.030000,4.590000,True,1
2/7/2022 11:00:00 PM,2/7/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,81.08,86.790000,0.560000,5.150000,True,1
2/8/2022 12:00:00 AM,2/7/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,75.84,78.090000,-2.180000,4.430000,True,1
2/8/2022 1:00:00 AM,2/7/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,73.79,75.640000,-2.630000,4.480000,True,1
2/8/2022 2:00:00 AM,2/7/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,69.08,72.250000,-1.890000,5.060000,True,1
2/8/2022 3:00:00 AM,2/7/2022 10:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,67.52,70.300000,-1.510000,4.290000,True,1
2/8/2022 4:00:00 AM,2/7/2022 11:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,61.71,63.580000,-1.880000,3.750000,True,1
2/7/2022 5:00:00 AM,2/7/2022 12:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,61.44,64.510000,-0.020000,3.090000,True,1
2/7/2022 6:00:00 AM,2/7/2022 1:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,58.38,63.420000,2.190000,2.850000,True,1
2/7/2022 7:00:00 AM,2/7/2022 2:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,57.18,62.420000,2.090000,3.150000,True,1
2/7/2022 8:00:00 AM,2/7/2022 3:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,59.46,64.050000,1.260000,3.330000,True,1
2/7/2022 9:00:00 AM,2/7/2022 4:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,61.80,65.990000,0.700000,3.490000,True,1
2/7/2022 10:00:00 AM,2/7/2022 5:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,71.65,75.220000,-1.090000,4.660000,True,1
2/7/2022 11:00:00 AM,2/7/2022 6:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,95.94,111.200000,9.350000,5.910000,True,1
