datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/19/2022 5:00:00 AM,2/19/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.45,43.720000,-0.810000,3.080000,True,1
2/19/2022 6:00:00 AM,2/19/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.21,41.380000,-1.620000,2.790000,True,1
2/19/2022 7:00:00 AM,2/19/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.26,40.660000,-2.360000,2.760000,True,1
2/19/2022 8:00:00 AM,2/19/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.78,41.470000,0.220000,2.470000,True,1
2/19/2022 9:00:00 AM,2/19/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.80,42.090000,-0.300000,2.590000,True,1
2/19/2022 10:00:00 AM,2/19/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.27,46.450000,1.200000,2.980000,True,1
2/19/2022 11:00:00 AM,2/19/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.39,47.580000,-3.090000,3.280000,True,1
2/19/2022 12:00:00 PM,2/19/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,48.45,48.360000,-3.780000,3.690000,True,1
2/19/2022 1:00:00 PM,2/19/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,47.34,44.770000,-5.810000,3.240000,True,1
2/19/2022 2:00:00 PM,2/19/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.58,40.500000,-5.070000,2.990000,True,1
2/19/2022 3:00:00 PM,2/19/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.46,40.380000,-5.160000,3.080000,True,1
2/19/2022 4:00:00 PM,2/19/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.53,39.060000,-4.390000,2.920000,True,1
2/19/2022 5:00:00 PM,2/19/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,39.79,38.020000,-4.140000,2.370000,True,1
2/19/2022 6:00:00 PM,2/19/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.07,36.270000,-3.780000,1.980000,True,1
2/19/2022 7:00:00 PM,2/19/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,36.81,35.210000,-3.130000,1.530000,True,1
2/19/2022 8:00:00 PM,2/19/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.62,36.030000,-3.010000,1.420000,True,1
2/19/2022 9:00:00 PM,2/19/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,40.95,38.730000,-3.580000,1.360000,True,1
2/19/2022 10:00:00 PM,2/19/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,58.65,55.270000,-5.160000,1.780000,True,1
2/19/2022 11:00:00 PM,2/19/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,70.14,65.260000,-7.200000,2.320000,True,1
2/20/2022 12:00:00 AM,2/19/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,60.14,55.900000,-5.710000,1.470000,True,1
