datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.85,32.950000,0.220000,1.880000,True,1
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,29.67,31.840000,0.200000,1.970000,True,1
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,29.39,31.310000,0.040000,1.880000,True,1
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,29.02,31.750000,0.990000,1.740000,True,1
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.35,33.000000,0.710000,1.940000,True,1
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.34,37.510000,-0.300000,2.470000,True,1
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.13,41.830000,-3.320000,3.020000,True,1
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,42.41,42.660000,-2.880000,3.130000,True,1
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.00,37.770000,-1.710000,2.480000,True,1
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,33.30,35.420000,-0.540000,2.660000,True,1
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,32.77,35.560000,0.280000,2.510000,True,1
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.75,34.400000,0.230000,2.420000,True,1
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.72,34.230000,0.220000,2.290000,True,1
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.64,34.150000,0.260000,2.250000,True,1
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.88,33.310000,0.260000,2.170000,True,1
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.55,33.090000,0.300000,2.240000,True,1
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,31.43,33.650000,0.040000,2.180000,True,1
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,35.71,36.680000,-1.510000,2.480000,True,1
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.71,41.070000,-0.500000,2.860000,True,1
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,34.84,36.920000,-0.190000,2.270000,True,1
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,33.37,34.850000,-0.770000,2.250000,True,1
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,32.01,33.970000,-0.520000,2.480000,True,1
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,30.74,33.500000,0.360000,2.400000,True,1
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,29.17,31.470000,0.170000,2.130000,True,1
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.85,32.950000,0.220000,1.880000,True,1
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,29.67,31.840000,0.200000,1.970000,True,1
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,29.39,31.310000,0.040000,1.880000,True,1
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,29.02,31.750000,0.990000,1.740000,True,1
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.35,33.000000,0.710000,1.940000,True,1
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,35.34,37.510000,-0.300000,2.470000,True,1
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,42.13,41.830000,-3.320000,3.020000,True,1
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,42.41,42.660000,-2.880000,3.130000,True,1
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.00,37.770000,-1.710000,2.480000,True,1
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,33.30,35.420000,-0.540000,2.660000,True,1
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,32.77,35.560000,0.280000,2.510000,True,1
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.75,34.400000,0.230000,2.420000,True,1
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.72,34.230000,0.220000,2.290000,True,1
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.64,34.150000,0.260000,2.250000,True,1
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.88,33.310000,0.260000,2.170000,True,1
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.55,33.090000,0.300000,2.240000,True,1
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,31.43,33.650000,0.040000,2.180000,True,1
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,35.71,36.680000,-1.510000,2.480000,True,1
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,38.71,41.070000,-0.500000,2.860000,True,1
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,34.84,36.920000,-0.190000,2.270000,True,1
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,33.37,34.850000,-0.770000,2.250000,True,1
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,32.01,33.970000,-0.520000,2.480000,True,1
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,30.74,33.500000,0.360000,2.400000,True,1
2/12/2022 4:00:00 AM,2/11/2022 11:00:00 PM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,29.17,31.470000,0.170000,2.130000,True,1
2/11/2022 5:00:00 AM,2/11/2022 12:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.85,32.880000,-0.070000,2.100000,True,1
2/11/2022 6:00:00 AM,2/11/2022 1:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,29.67,31.540000,-0.220000,2.090000,True,1
2/11/2022 7:00:00 AM,2/11/2022 2:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,29.39,30.920000,-0.450000,1.980000,True,1
2/11/2022 8:00:00 AM,2/11/2022 3:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,29.02,31.300000,0.430000,1.850000,True,1
2/11/2022 9:00:00 AM,2/11/2022 4:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.35,32.540000,0.070000,2.120000,True,1
2/11/2022 10:00:00 AM,2/11/2022 5:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,35.34,35.200000,-2.820000,2.680000,True,1
2/11/2022 11:00:00 AM,2/11/2022 6:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,42.13,40.880000,-4.770000,3.520000,True,1
2/11/2022 12:00:00 PM,2/11/2022 7:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,42.41,41.430000,-4.700000,3.720000,True,1
2/11/2022 1:00:00 PM,2/11/2022 8:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,37.00,35.990000,-4.000000,2.990000,True,1
2/11/2022 2:00:00 PM,2/11/2022 9:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,33.30,34.930000,-1.440000,3.070000,True,1
2/11/2022 3:00:00 PM,2/11/2022 10:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,32.77,34.910000,-0.740000,2.880000,True,1
2/11/2022 4:00:00 PM,2/11/2022 11:00:00 AM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.75,33.680000,-0.850000,2.780000,True,1
2/11/2022 5:00:00 PM,2/11/2022 12:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.72,33.580000,-0.770000,2.630000,True,1
2/11/2022 6:00:00 PM,2/11/2022 1:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.64,33.470000,-0.770000,2.600000,True,1
2/11/2022 7:00:00 PM,2/11/2022 2:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.88,32.600000,-0.780000,2.500000,True,1
2/11/2022 8:00:00 PM,2/11/2022 3:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.55,32.450000,-0.660000,2.560000,True,1
2/11/2022 9:00:00 PM,2/11/2022 4:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,31.43,33.260000,-0.710000,2.540000,True,1
2/11/2022 10:00:00 PM,2/11/2022 5:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,35.71,35.130000,-3.520000,2.940000,True,1
2/11/2022 11:00:00 PM,2/11/2022 6:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,38.71,40.760000,-1.340000,3.390000,True,1
2/12/2022 12:00:00 AM,2/11/2022 7:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,34.84,36.690000,-0.870000,2.720000,True,1
2/12/2022 1:00:00 AM,2/11/2022 8:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,33.37,34.300000,-1.730000,2.660000,True,1
2/12/2022 2:00:00 AM,2/11/2022 9:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,32.01,33.500000,-1.270000,2.760000,True,1
2/12/2022 3:00:00 AM,2/11/2022 10:00:00 PM,49066,BERWICK,69 KV,LOAD1,LOAD,PPL,30.74,33.080000,-0.240000,2.580000,True,1
