datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2/13/2022 5:00:00 AM,2/13/2022 12:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.76,38.950000,-0.630000,1.820000,True,1
2/13/2022 6:00:00 AM,2/13/2022 1:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,36.91,38.120000,-0.360000,1.570000,True,1
2/13/2022 7:00:00 AM,2/13/2022 2:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.00,38.200000,-0.230000,1.430000,True,1
2/13/2022 8:00:00 AM,2/13/2022 3:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.07,37.920000,-0.480000,1.330000,True,1
2/13/2022 9:00:00 AM,2/13/2022 4:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,37.57,38.400000,-0.530000,1.360000,True,1
2/13/2022 10:00:00 AM,2/13/2022 5:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.17,39.470000,-0.010000,1.310000,True,1
2/13/2022 11:00:00 AM,2/13/2022 6:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,38.48,39.790000,-0.220000,1.530000,True,1
2/13/2022 12:00:00 PM,2/13/2022 7:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,41.11,42.660000,-0.380000,1.930000,True,1
2/13/2022 1:00:00 PM,2/13/2022 8:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.87,45.850000,-0.130000,2.110000,True,1
2/13/2022 2:00:00 PM,2/13/2022 9:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,49.01,43.670000,-7.650000,2.310000,True,1
2/13/2022 3:00:00 PM,2/13/2022 10:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,54.64,49.380000,-8.440000,3.180000,True,1
2/13/2022 4:00:00 PM,2/13/2022 11:00:00 AM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,51.72,49.230000,-5.510000,3.020000,True,1
2/13/2022 5:00:00 PM,2/13/2022 12:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,48.76,51.500000,0.080000,2.660000,True,1
2/13/2022 6:00:00 PM,2/13/2022 1:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,46.94,49.460000,0.000000,2.520000,True,1
2/13/2022 7:00:00 PM,2/13/2022 2:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.27,45.460000,-0.190000,2.380000,True,1
2/13/2022 8:00:00 PM,2/13/2022 3:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.00,45.460000,0.000000,2.460000,True,1
2/13/2022 9:00:00 PM,2/13/2022 4:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,43.85,45.780000,-0.580000,2.510000,True,1
2/13/2022 10:00:00 PM,2/13/2022 5:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,54.22,56.720000,-0.590000,3.090000,True,1
2/13/2022 11:00:00 PM,2/13/2022 6:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,59.49,55.280000,-7.700000,3.490000,True,1
2/14/2022 12:00:00 AM,2/13/2022 7:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,56.32,51.400000,-7.960000,3.040000,True,1
2/14/2022 1:00:00 AM,2/13/2022 8:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,57.31,51.670000,-8.540000,2.900000,True,1
2/14/2022 2:00:00 AM,2/13/2022 9:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,58.35,53.990000,-7.400000,3.040000,True,1
2/14/2022 3:00:00 AM,2/13/2022 10:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,59.67,56.450000,-6.460000,3.240000,True,1
2/14/2022 4:00:00 AM,2/13/2022 11:00:00 PM,49064,BERKS,69 KV,BUS_1,LOAD,PPL,50.82,52.610000,-0.810000,2.600000,True,1
2/13/2022 5:00:00 AM,2/13/2022 12:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.76,38.950000,-0.630000,1.820000,True,1
2/13/2022 6:00:00 AM,2/13/2022 1:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,36.91,38.120000,-0.360000,1.570000,True,1
2/13/2022 7:00:00 AM,2/13/2022 2:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.00,38.200000,-0.230000,1.430000,True,1
2/13/2022 8:00:00 AM,2/13/2022 3:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.07,37.920000,-0.480000,1.330000,True,1
2/13/2022 9:00:00 AM,2/13/2022 4:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,37.57,38.400000,-0.530000,1.360000,True,1
2/13/2022 10:00:00 AM,2/13/2022 5:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,38.17,39.470000,-0.010000,1.310000,True,1
2/13/2022 11:00:00 AM,2/13/2022 6:00:00 AM,49065,BERKS,69 KV,BUS_3,LOAD,PPL,38.48,39.790000,-0.220000,1.530000,True,1
